NUM_POSTE;NOM_USUEL;LAT;LON;ALTI;AAAAMMJJ;RR;QRR
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200216;0.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200217;2.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200218;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200219;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200220;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200221;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200222;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200223;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200224;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200225;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200226;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200227;3.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200228;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200229;0.8;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200301;4.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200302;21.9;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200303;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200304;0.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200305;5.8;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200306;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200307;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200308;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200309;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200310;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200311;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200312;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200313;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200314;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200315;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200316;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200317;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200318;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200319;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200320;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200321;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200322;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200323;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200324;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200325;5.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200326;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200327;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200328;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200329;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200330;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200331;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200401;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200402;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200403;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200404;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200405;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200406;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200407;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200408;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200409;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200410;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200411;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200412;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200413;3.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200414;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200415;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200416;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200417;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200418;1.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200419;12.1;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200420;8.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200421;2.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200422;3.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200423;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200424;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200425;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200426;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200427;9.9;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200428;11.7;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200429;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200430;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200501;0.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200502;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200503;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200504;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200505;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200506;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200507;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200508;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200509;3.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200510;37.1;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200511;8.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200512;1.8;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200513;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200514;1.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200515;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200516;13.3;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200517;2.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200518;22.8;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200519;4.8;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200520;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200521;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200522;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200523;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200524;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200525;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200526;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200527;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200528;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200529;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200530;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200531;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200601;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200602;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200603;34.8;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200604;6.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200605;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200606;3.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200607;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200608;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200609;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200610;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200611;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200612;4.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200613;7.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200614;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200615;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200616;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200617;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200618;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200619;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200620;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200621;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200622;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200623;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200624;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200625;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200626;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200627;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200628;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200629;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200630;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200701;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200702;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200703;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200704;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200705;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200706;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200707;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200708;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200709;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200710;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200711;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200712;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200713;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200714;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200715;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200716;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200717;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200718;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200719;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200720;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200721;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200722;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200723;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200724;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200725;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200726;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200727;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200728;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200729;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200730;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200731;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200801;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200802;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200803;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200804;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200805;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200806;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200807;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200808;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200809;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200810;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200811;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200812;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200813;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200814;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200815;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200816;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200817;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200818;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200819;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200820;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200821;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200822;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200823;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200824;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200825;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200826;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200827;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200828;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200829;6.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200830;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200831;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200901;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200902;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200903;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200904;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200905;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200906;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200907;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200908;0.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200909;5.5;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200910;6.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200911;1.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200912;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200913;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200914;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200915;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200916;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200917;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200918;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200919;5.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200920;48.5;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200921;3.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200922;14.9;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200923;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200924;0.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200925;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200926;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200927;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200928;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200929;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20200930;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201001;10.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201002;8.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201003;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201004;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201005;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201006;13.5;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201007;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201008;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201009;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201010;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201011;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201012;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201013;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201014;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201015;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201016;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201017;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201018;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201019;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201020;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201021;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201022;1.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201023;2.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201024;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201025;7.3;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201026;1.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201027;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201028;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201029;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201030;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201031;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201101;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201102;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201103;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201104;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201105;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201106;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201107;31.3;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201108;1.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201109;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201110;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201111;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201112;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201113;1.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201114;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201115;5.8;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201116;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201117;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201118;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201119;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201120;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201121;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201122;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201123;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201124;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201125;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201126;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201127;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201128;0.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201129;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201130;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201201;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201202;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201203;6.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201204;1.8;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201205;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201206;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201207;8.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201208;0.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201209;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201210;0.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201211;10.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201212;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201213;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201214;0.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201215;2.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201216;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201217;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201218;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201219;1.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201220;5.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201221;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201222;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201223;4.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201224;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201225;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201226;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201227;0.8;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201228;10.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201229;0.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201230;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20201231;17.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210101;3.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210102;5.8;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210103;0.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210104;9.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210105;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210106;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210107;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210108;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210109;1.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210110;6.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210111;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210112;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210113;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210114;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210115;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210116;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210117;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210118;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210119;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210120;3.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210121;0.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210122;12.7;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210123;0.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210124;1.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210125;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210126;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210127;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210128;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210129;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210130;9.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210131;0.8;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210201;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210202;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210203;0.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210204;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210205;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210206;8.5;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210207;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210208;8.4;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210209;6.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210210;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210211;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210212;2.2;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210213;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210214;0.0;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210215;0.6;1
13030001;CUGES-LES-PINS;43.274000;5.700167;184;20210216;0.8;1
